date,state,death,hospitalized,negative,positive,totalTestResults
12/31/2020,AL,4827,34184,1583419,361226,1874000
3/6/2020,AR,0,0,6,0,6
3/7/2020,AR,0,0,6,0,6
3/8/2020,AR,0,0,6,0,6
3/9/2020,AR,0,0,12,0,12
3/10/2020,AR,0,0,12,0,12
3/11/2020,AR,0,0,12,0,12
3/12/2020,AR,0,0,24,6,30
3/13/2020,AR,0,0,30,9,39
3/14/2020,AR,0,0,65,12,77
3/15/2020,AR,0,0,103,16,119
3/16/2020,AR,0,0,132,22,154
3/17/2020,AR,0,0,197,22,219
3/18/2020,AR,0,0,236,33,269
3/19/2020,AR,0,0,310,46,356
3/20/2020,AR,0,0,351,96,447
3/21/2020,AR,0,0,567,118,685
3/22/2020,AR,0,0,711,165,876
3/23/2020,AR,0,0,906,174,1080
3/24/2020,AR,0,0,947,218,1165
3/25/2020,AR,2,0,1437,280,1717
3/26/2020,AR,3,0,1504,335,1839
3/27/2020,AR,3,0,1545,381,1926
3/28/2020,AR,5,0,2938,404,3342
3/29/2020,AR,6,0,3027,426,3453
3/30/2020,AR,7,0,5262,473,5735
3/31/2020,AR,8,0,5959,523,6482
4/1/2020,AR,10,90,7354,584,7938
4/2/2020,AR,12,100,7880,643,8523
4/3/2020,AR,12,105,8995,704,9699
4/4/2020,AR,14,106,9627,743,10370
4/5/2020,AR,16,130,10412,830,11242
4/6/2020,AR,16,137,11970,875,12845
4/7/2020,AR,16,148,12692,946,13638
4/8/2020,AR,18,130,13530,1000,14530
4/9/2020,AR,21,130,13832,1119,14951
4/10/2020,AR,23,130,15949,1171,17120
4/11/2020,AR,24,130,17352,1226,18578
4/12/2020,AR,27,130,18442,1280,19722
4/13/2020,AR,30,130,19394,1410,20804
4/14/2020,AR,30,130,19651,1480,21131
4/15/2020,AR,33,130,20265,1569,21834
4/16/2020,AR,37,130,21055,1620,22675
4/17/2020,AR,37,130,21799,1695,23494
4/18/2020,AR,38,291,22402,1739,24141
4/19/2020,AR,40,291,22428,1781,24209
4/20/2020,AR,42,291,24630,1923,26553
4/21/2020,AR,43,291,25214,2227,27441
4/22/2020,AR,42,291,27437,2276,29713
4/23/2020,AR,45,291,29125,2465,31590
4/24/2020,AR,45,291,32837,2741,35578
4/25/2020,AR,47,291,35224,2829,38053
4/26/2020,AR,49,291,36528,2941,39469
4/27/2020,AR,50,291,37440,3017,40457
4/28/2020,AR,52,291,37560,3111,40671
4/29/2020,AR,59,389,42257,3192,45449
4/30/2020,AR,61,402,45124,3255,48379
5/1/2020,AR,64,414,46355,3321,49676
5/2/2020,AR,73,414,48210,3372,51582
5/3/2020,AR,76,427,49459,3431,52890
5/4/2020,AR,81,438,50984,3458,54442
5/5/2020,AR,83,453,51139,3496,54635
5/6/2020,AR,85,453,55435,3568,59003
5/7/2020,AR,87,462,56384,3611,59995
5/8/2020,AR,88,466,60300,3694,63994
5/9/2020,AR,88,471,61781,3747,65528
5/10/2020,AR,88,471,61781,3747,65528
5/11/2020,AR,94,480,64996,4034,69030
5/12/2020,AR,95,485,66280,4164,70444
5/13/2020,AR,95,497,69051,4164,73215
5/14/2020,AR,97,509,71582,4236,75818
5/15/2020,AR,98,520,77066,4463,81529
5/16/2020,AR,98,520,77066,4578,81529
5/17/2020,AR,98,520,80426,4759,85185
5/18/2020,AR,100,530,80426,4813,85185
5/19/2020,AR,102,535,88778,4923,93701
5/20/2020,AR,107,535,91255,5003,96258
5/21/2020,AR,110,535,93818,5458,99276
5/22/2020,AR,113,584,97435,5612,103047
5/23/2020,AR,113,590,97435,5612,103047
5/24/2020,AR,116,598,102659,5922,108581
5/25/2020,AR,117,605,105593,6029,111622
5/26/2020,AR,119,617,105593,6180,111622
5/27/2020,AR,120,627,109319,6277,115499
5/28/2020,AR,120,640,112364,6538,118641
5/29/2020,AR,125,667,113230,6538,119768
5/30/2020,AR,133,702,119484,7013,126497
5/31/2020,AR,133,711,122262,7253,129515
6/1/2020,AR,133,711,125793,7443,133236
6/2/2020,AR,133,718,125793,7443,133236
6/3/2020,AR,142,731,134413,8067,142480
6/4/2020,AR,142,757,134413,8067,147385
6/5/2020,AR,152,792,138960,8651,150975
6/6/2020,AR,154,838,147656,9101,156757
6/7/2020,AR,154,844,150847,9426,160273
6/8/2020,AR,155,844,150847,9740,160273
6/9/2020,AR,161,865,155701,10080,170520
6/10/2020,AR,165,901,165849,10368,176217
6/11/2020,AR,171,925,165849,10816,176217
6/12/2020,AR,176,961,169575,11547,182645
6/13/2020,AR,176,979,175470,11547,187017
6/14/2020,AR,179,998,184488,12501,196989
6/15/2020,AR,182,1003,191221,12917,204052
6/16/2020,AR,182,1026,192375,13191,205292
6/17/2020,AR,197,1052,207093,13606,220699
6/18/2020,AR,208,1074,214506,13928,228434
6/19/2020,AR,214,1100,220141,14631,234772
6/20/2020,AR,224,1100,227092,15142,242234
6/21/2020,AR,224,1152,227092,15142,242234
6/22/2020,AR,227,1164,240256,16083,256339
6/23/2020,AR,237,1188,247814,16678,264492
6/24/2020,AR,240,1214,254491,17375,271866
6/25/2020,AR,240,1245,259318,18062,277380
6/26/2020,AR,240,1300,259318,18062,277380
6/27/2020,AR,249,1337,265225,18740,283965
6/28/2020,AR,259,1373,271912,19310,291222
6/29/2020,AR,265,1380,282279,20257,302536
6/30/2020,AR,270,1413,290426,20777,311203
7/1/2020,AR,277,1448,293661,21197,314858
7/2/2020,AR,279,1477,301912,22075,323987
7/3/2020,AR,281,1517,308615,22622,331237
7/4/2020,AR,286,1536,315684,23209,338893
7/5/2020,AR,286,1536,315684,23209,338893
7/6/2020,AR,292,1575,320715,24253,344529
7/7/2020,AR,292,1604,326143,24512,350396
7/8/2020,AR,301,1655,328760,24512,353272
7/9/2020,AR,309,1705,338609,26052,364661
7/10/2020,AR,313,1743,338609,26803,364661
7/11/2020,AR,313,1780,342846,26803,369649
7/12/2020,AR,321,1822,354035,28367,382402
7/13/2020,AR,323,1836,354035,28939,382402
7/14/2020,AR,331,1872,360566,29733,389505
7/15/2020,AR,335,1948,365479,30297,395212
7/16/2020,AR,341,1994,369847,31114,400144
7/17/2020,AR,353,2070,375735,31762,406849
7/18/2020,AR,353,2135,381243,31762,413005
7/19/2020,AR,357,2177,386638,32533,419171
7/20/2020,AR,357,2202,398889,33927,432816
7/21/2020,AR,374,2257,404980,34655,439635
7/22/2020,AR,380,2317,404980,35246,439635
7/23/2020,AR,386,2361,410221,36259,445467
7/24/2020,AR,394,2361,424215,37249,461464
7/25/2020,AR,394,2361,424215,37249,461464
7/26/2020,AR,401,2542,438644,38623,477267
7/27/2020,AR,408,2624,445444,39447,484891
7/28/2020,AR,428,2686,449725,40181,489906
7/29/2020,AR,434,2747,454637,40968,495605
7/30/2020,AR,442,2747,460958,41759,502717
7/31/2020,AR,453,2852,460958,42511,502717
8/1/2020,AR,460,2852,471408,43173,514581
8/2/2020,AR,458,2894,471408,43173,514581
8/3/2020,AR,475,2966,482803,44597,527400
8/4/2020,AR,490,3054,488518,45381,533899
8/5/2020,AR,508,3118,488518,46293,533899
8/6/2020,AR,515,3118,492808,47028,539101
8/7/2020,AR,521,3168,503484,48039,551523
8/8/2020,AR,521,3223,503484,48039,551523
8/9/2020,AR,544,3284,514448,49383,563831
8/10/2020,AR,555,3336,519292,50028,569320
8/11/2020,AR,566,3401,522457,50411,572868
8/12/2020,AR,566,3472,522457,51114,572868
8/13/2020,AR,582,3566,531714,51766,583480
8/14/2020,AR,587,3566,536268,52392,588660
8/15/2020,AR,600,3562,536268,51992,588660
8/16/2020,AR,599,3570,569385,52665,622050
8/17/2020,AR,603,3621,569385,53077,622050
8/18/2020,AR,619,3695,579575,53487,632652
8/19/2020,AR,631,3743,587064,54216,641280
8/20/2020,AR,641,3790,593744,54765,648509
8/21/2020,AR,663,3856,602939,55652,658591
8/22/2020,AR,674,3908,602939,56199,658591
8/23/2020,AR,687,3920,609126,56574,670826
8/24/2020,AR,696,3962,616810,56894,673704
8/25/2020,AR,711,4013,616810,57374,673704
8/26/2020,AR,732,4061,625250,58023,683273
8/27/2020,AR,739,4104,631283,58745,690028
8/28/2020,AR,756,4142,638472,59583,698055
8/29/2020,AR,772,4142,646592,60378,706970
8/30/2020,AR,784,4182,651831,60856,712687
8/31/2020,AR,797,4213,665811,61224,727035
9/1/2020,AR,814,4306,669528,61497,731025
9/2/2020,AR,841,4341,675337,62112,737449
9/3/2020,AR,861,4386,675337,63504,737449
9/4/2020,AR,873,4422,684236,64678,747317
9/5/2020,AR,882,4456,700721,65226,765411
9/6/2020,AR,894,4462,700721,65226,765411
9/7/2020,AR,908,4486,706533,66280,771910
9/8/2020,AR,917,4524,716973,66757,782994
9/9/2020,AR,928,4574,716973,67255,782994
9/10/2020,AR,940,4606,729375,67803,796179
9/11/2020,AR,953,4678,729375,68983,796179
9/12/2020,AR,969,4678,750290,69710,820354
9/13/2020,AR,981,4719,751849,70219,820899
9/14/2020,AR,992,4736,757640,70627,827089
9/15/2020,AR,1010,4802,800759,71357,870884
9/16/2020,AR,1157,4840,773958,72219,844689
9/17/2020,AR,1166,4896,783707,73211,855321
9/18/2020,AR,1173,4932,794097,74082,866435
9/19/2020,AR,1173,4963,794097,75160,866435
9/20/2020,AR,1181,4967,810294,75723,883984
9/21/2020,AR,1197,4986,817238,76364,891524
9/22/2020,AR,1209,5055,823225,76981,897997
9/23/2020,AR,1229,5098,831301,77963,906947
9/24/2020,AR,1246,5160,840737,79049,917413
9/25/2020,AR,1266,5202,848822,79946,926294
9/26/2020,AR,1285,5202,855635,80755,933895
9/27/2020,AR,1308,5235,861892,81242,940627
9/28/2020,AR,1329,5248,918177,82049,997698
9/29/2020,AR,1350,5354,927902,82755,1007905
9/30/2020,AR,1369,5354,949107,83697,1029717
10/1/2020,AR,1384,5445,961085,84821,1042616
10/2/2020,AR,1391,5488,971951,85779,1054260
10/3/2020,AR,1407,5527,981887,86525,1064738
10/4/2020,AR,1425,5550,989037,87013,1072343
10/5/2020,AR,1447,5586,995446,87430,1079144
10/6/2020,AR,1447,5658,1003441,88071,1087671
10/7/2020,AR,1482,5740,1012643,88880,1097556
10/8/2020,AR,1503,5805,1025546,90145,1111526
10/9/2020,AR,1503,5805,1025546,90145,1111526
10/10/2020,AR,1552,5900,1049968,92220,1137716
10/11/2020,AR,1569,5910,1058352,92833,1146654
10/12/2020,AR,1586,5960,1066196,93487,1155066
10/13/2020,AR,1611,6069,1073314,94167,1162665
10/14/2020,AR,1634,6148,1083107,95246,1173342
10/15/2020,AR,1645,6199,1094699,96524,1186002
10/16/2020,AR,1665,6243,1105781,97539,1197898
10/17/2020,AR,1684,6278,1114815,98422,1207642
10/18/2020,AR,1704,6315,1122588,99066,1215944
10/19/2020,AR,1714,6361,1130124,99597,1223914
10/20/2020,AR,1728,6428,1137234,100441,1231652
10/21/2020,AR,1751,6526,1147353,101596,1242752
10/22/2020,AR,1772,6526,1159242,102798,1255534
10/23/2020,AR,1782,6678,1170162,104135,1267501
10/24/2020,AR,1797,6707,1181805,105318,1280018
10/25/2020,AR,1812,6718,1189120,106115,1288000
10/26/2020,AR,1833,6768,1195435,106727,1294845
10/27/2020,AR,1857,6841,1203175,107679,1303236
10/28/2020,AR,1875,6920,1212191,108640,1312942
10/29/2020,AR,1894,6967,1223702,109712,1325290
10/30/2020,AR,1900,7003,1234166,110874,1336571
10/31/2020,AR,1925,7038,1243490,112190,1346972
11/1/2020,AR,1925,7055,1243490,112190,1346972
11/2/2020,AR,1985,7110,1258726,113641,1363429
11/3/2020,AR,2003,7194,1263662,114519,1368885
11/4/2020,AR,2026,7273,1273985,115812,1380122
11/5/2020,AR,2037,7326,1285613,117360,1392905
11/6/2020,AR,2056,7401,1298264,119230,1407002
11/7/2020,AR,2068,7415,1308477,120828,1418493
11/8/2020,AR,2085,7434,1316939,121866,1427871
11/9/2020,AR,2108,7496,1324655,122811,1436416
11/10/2020,AR,2112,7579,1332008,124235,1444744
11/11/2020,AR,2126,7635,1343051,126197,1456994
11/12/2020,AR,2144,7715,1354919,128006,1470147
11/13/2020,AR,2148,7817,1367077,130318,1483864
11/14/2020,AR,2148,7847,1367077,130318,1483864
11/15/2020,AR,2183,7876,1386711,133040,1505554
11/16/2020,AR,2225,7949,1396858,134348,1516866
11/17/2020,AR,2245,8050,1404126,135902,1525279
11/18/2020,AR,2275,8139,1415302,137617,1537783
11/19/2020,AR,2297,8268,1428285,139855,1552450
11/20/2020,AR,2321,8353,1440090,141916,1565873
11/21/2020,AR,2337,8415,1453725,143821,1580941
11/22/2020,AR,2357,8472,1466454,145173,1594947
11/23/2020,AR,2387,8523,1475768,146190,1605173
11/24/2020,AR,2405,8620,1487077,148312,1617903
11/25/2020,AR,2425,8711,1500257,150277,1632506
11/26/2020,AR,2436,8711,1513202,152625,1647144
11/27/2020,AR,2436,8779,1521090,153677,1655994
11/28/2020,AR,2449,8819,1529514,155026,1665585
11/29/2020,AR,2470,8843,1538738,156247,1675828
11/30/2020,AR,2502,8937,1545401,157359,1683457
12/1/2020,AR,2512,9021,1552255,159309,1691453
12/2/2020,AR,2522,9110,1562561,161521,1703266
12/3/2020,AR,2555,9206,1576679,164310,1719401
12/4/2020,AR,2586,9329,1589776,167137,1734686
12/5/2020,AR,2620,9380,1601735,169382,1748446
12/6/2020,AR,2660,9401,1614979,170924,1763150
12/7/2020,AR,2713,9445,1623898,172042,1773073
12/8/2020,AR,2752,9577,1632886,174325,1783498
12/9/2020,AR,2786,9675,1647665,176652,1800034
12/10/2020,AR,2820,9709,1658925,178854,1812998
12/11/2020,AR,2875,9848,1672168,181624,1828179
12/12/2020,AR,2911,9911,1685156,184252,1843031
12/13/2020,AR,2945,9927,1696581,185702,1855704
12/14/2020,AR,2990,9991,1705843,187507,1866199
12/15/2020,AR,3016,10096,1712879,189198,1874471
12/16/2020,AR,3074,10230,1722858,191504,1886088
12/17/2020,AR,3112,10357,1734262,194543,1899774
12/18/2020,AR,3139,10430,1746014,197421,1913448
12/19/2020,AR,3191,10487,1757984,200114,1927271
12/20/2020,AR,3237,10502,1769637,201650,1940240
12/21/2020,AR,3295,10570,1777857,203107,1949529
12/22/2020,AR,3338,10651,1785196,205048,1957978
12/23/2020,AR,3376,10826,1796073,207941,1970855
12/24/2020,AR,3406,10879,1811933,211145,1989073
12/25/2020,AR,3438,10927,1819928,213267,1998908
12/26/2020,AR,3441,10956,1827152,213969,2006792
12/27/2020,AR,3482,11009,1831319,214877,2011608
12/28/2020,AR,3537,11062,1835968,216528,2017146
12/29/2020,AR,3603,11168,1841869,219246,2024496
12/30/2020,AR,3637,11271,1854113,222430,2039060
12/31/2020,AR,3676,11358,1864704,225138,2051488
3/16/2020,AS,0,0,0,0,0
3/17/2020,AS,0,0,0,0,0
3/18/2020,AS,0,0,0,0,0
3/19/2020,AS,0,0,0,0,0
3/20/2020,AS,0,0,0,0,0
3/21/2020,AS,0,0,0,0,0
3/22/2020,AS,0,0,0,0,0
3/23/2020,AS,0,0,0,0,0
3/24/2020,AS,0,0,0,0,0
3/25/2020,AS,0,0,0,0,0
3/26/2020,AS,0,0,0,0,0
3/27/2020,AS,0,0,0,0,0
3/28/2020,AS,0,0,0,0,0
3/29/2020,AS,0,0,0,0,0
3/30/2020,AS,0,0,0,0,0
3/31/2020,AS,0,0,3,0,3
4/1/2020,AS,0,0,3,0,3
4/2/2020,AS,0,0,3,0,3
4/3/2020,AS,0,0,3,0,3
4/4/2020,AS,0,0,3,0,3
4/5/2020,AS,0,0,3,0,3
4/6/2020,AS,0,0,3,0,3
4/7/2020,AS,0,0,3,0,3
4/8/2020,AS,0,0,3,0,3
4/9/2020,AS,0,0,3,0,3
4/10/2020,AS,0,0,3,0,3
4/11/2020,AS,0,0,3,0,3
4/12/2020,AS,0,0,3,0,3
4/13/2020,AS,0,0,3,0,3
4/14/2020,AS,0,0,3,0,3
4/15/2020,AS,0,0,3,0,3
4/16/2020,AS,0,0,3,0,3
4/17/2020,AS,0,0,3,0,3
4/18/2020,AS,0,0,3,0,3
4/19/2020,AS,0,0,3,0,3
4/20/2020,AS,0,0,3,0,3
4/21/2020,AS,0,0,3,0,3
4/22/2020,AS,0,0,3,0,3
4/23/2020,AS,0,0,3,0,3
4/24/2020,AS,0,0,3,0,3
4/25/2020,AS,0,0,3,0,3
4/26/2020,AS,0,0,3,0,3
4/27/2020,AS,0,0,3,0,3
4/28/2020,AS,0,0,3,0,3
4/29/2020,AS,0,0,3,0,3
4/30/2020,AS,0,0,3,0,3
5/1/2020,AS,0,0,57,0,57
5/2/2020,AS,0,0,57,0,57
5/3/2020,AS,0,0,57,0,57
5/4/2020,AS,0,0,83,0,83
5/5/2020,AS,0,0,83,0,83
5/6/2020,AS,0,0,83,0,83
5/7/2020,AS,0,0,83,0,83
5/8/2020,AS,0,0,83,0,83
5/9/2020,AS,0,0,83,0,83
5/10/2020,AS,0,0,83,0,83
5/11/2020,AS,0,0,105,0,105
5/12/2020,AS,0,0,105,0,105
5/13/2020,AS,0,0,105,0,105
5/14/2020,AS,0,0,105,0,105
5/15/2020,AS,0,0,105,0,105
5/16/2020,AS,0,0,105,0,105
5/17/2020,AS,0,0,105,0,105
5/18/2020,AS,0,0,105,0,105
5/19/2020,AS,0,0,124,0,124
5/20/2020,AS,0,0,124,0,124
5/21/2020,AS,0,0,124,0,124
5/22/2020,AS,0,0,124,0,124
5/23/2020,AS,0,0,124,0,124
5/24/2020,AS,0,0,124,0,124
5/25/2020,AS,0,0,124,0,124
5/26/2020,AS,0,0,124,0,124
5/27/2020,AS,0,0,174,0,174
5/28/2020,AS,0,0,174,0,174
5/29/2020,AS,0,0,174,0,174
5/30/2020,AS,0,0,174,0,174
5/31/2020,AS,0,0,174,0,174
6/1/2020,AS,0,0,174,0,174
6/2/2020,AS,0,0,174,0,174
6/3/2020,AS,0,0,174,0,174
6/4/2020,AS,0,0,174,0,174
6/5/2020,AS,0,0,174,0,174
6/6/2020,AS,0,0,174,0,174
6/7/2020,AS,0,0,174,0,174
6/8/2020,AS,0,0,174,0,174
6/9/2020,AS,0,0,174,0,174
6/10/2020,AS,0,0,174,0,174
6/11/2020,AS,0,0,174,0,174
6/12/2020,AS,0,0,174,0,174
6/13/2020,AS,0,0,174,0,174
6/14/2020,AS,0,0,174,0,174
6/15/2020,AS,0,0,174,0,174
6/16/2020,AS,0,0,174,0,174
6/17/2020,AS,0,0,174,0,174
6/18/2020,AS,0,0,174,0,174
6/19/2020,AS,0,0,174,0,174
6/20/2020,AS,0,0,174,0,174
6/21/2020,AS,0,0,174,0,174
6/22/2020,AS,0,0,174,0,174
6/23/2020,AS,0,0,174,0,174
6/24/2020,AS,0,0,174,0,174
6/25/2020,AS,0,0,696,0,696
6/26/2020,AS,0,0,696,0,696
6/27/2020,AS,0,0,696,0,696
6/28/2020,AS,0,0,696,0,696
6/29/2020,AS,0,0,696,0,696
6/30/2020,AS,0,0,696,0,696
7/1/2020,AS,0,0,696,0,696
7/2/2020,AS,0,0,696,0,696
7/3/2020,AS,0,0,696,0,696
7/4/2020,AS,0,0,696,0,696
7/5/2020,AS,0,0,696,0,696
7/6/2020,AS,0,0,696,0,696
7/7/2020,AS,0,0,696,0,696
7/8/2020,AS,0,0,816,0,816
7/9/2020,AS,0,0,816,0,816
7/10/2020,AS,0,0,816,0,816
7/11/2020,AS,0,0,816,0,816
7/12/2020,AS,0,0,816,0,816
7/13/2020,AS,0,0,816,0,816
7/14/2020,AS,0,0,816,0,816
7/15/2020,AS,0,0,816,0,816
7/16/2020,AS,0,0,1037,0,1037
7/17/2020,AS,0,0,1037,0,1037
7/18/2020,AS,0,0,1037,0,1037
7/19/2020,AS,0,0,1037,0,1037
7/20/2020,AS,0,0,1037,0,1037
7/21/2020,AS,0,0,1037,0,1037
7/22/2020,AS,0,0,1037,0,1037
7/23/2020,AS,0,0,1037,0,1037
7/24/2020,AS,0,0,1037,0,1037
7/25/2020,AS,0,0,1037,0,1037
7/26/2020,AS,0,0,1037,0,1037
7/27/2020,AS,0,0,1037,0,1037
7/28/2020,AS,0,0,1037,0,1037
7/29/2020,AS,0,0,1037,0,1037
7/30/2020,AS,0,0,1037,0,1037
7/31/2020,AS,0,0,1037,0,1037
8/1/2020,AS,0,0,1267,0,1267
8/2/2020,AS,0,0,1267,0,1267
8/3/2020,AS,0,0,1267,0,1267
8/4/2020,AS,0,0,1267,0,1267
8/5/2020,AS,0,0,1396,0,1396
8/6/2020,AS,0,0,1396,0,1396
8/7/2020,AS,0,0,1396,0,1396
8/8/2020,AS,0,0,1396,0,1396
8/9/2020,AS,0,0,1396,0,1396
8/10/2020,AS,0,0,1396,0,1396
8/11/2020,AS,0,0,1396,0,1396
8/12/2020,AS,0,0,1396,0,1396
8/13/2020,AS,0,0,1396,0,1396
8/14/2020,AS,0,0,1396,0,1396
8/15/2020,AS,0,0,1514,0,1514
8/16/2020,AS,0,0,1514,0,1514
8/17/2020,AS,0,0,1514,0,1514
8/18/2020,AS,0,0,1514,0,1514
8/19/2020,AS,0,0,1514,0,1514
8/20/2020,AS,0,0,1514,0,1514
8/21/2020,AS,0,0,1514,0,1514
8/22/2020,AS,0,0,1514,0,1514
8/23/2020,AS,0,0,1514,0,1514
8/24/2020,AS,0,0,1514,0,1514
8/25/2020,AS,0,0,1514,0,1514
8/26/2020,AS,0,0,1514,0,1514
8/27/2020,AS,0,0,1514,0,1514
8/28/2020,AS,0,0,1514,0,1514
8/29/2020,AS,0,0,1514,0,1514
8/30/2020,AS,0,0,1514,0,1514
8/31/2020,AS,0,0,1514,0,1514
9/1/2020,AS,0,0,1514,0,1514
9/2/2020,AS,0,0,1514,0,1514
9/3/2020,AS,0,0,1514,0,1514
9/4/2020,AS,0,0,1514,0,1514
9/5/2020,AS,0,0,1514,0,1514
9/6/2020,AS,0,0,1514,0,1514
9/7/2020,AS,0,0,1514,0,1514
9/8/2020,AS,0,0,1571,0,1571
9/9/2020,AS,0,0,1571,0,1571
9/10/2020,AS,0,0,1571,0,1571
9/11/2020,AS,0,0,1571,0,1571
9/12/2020,AS,0,0,1571,0,1571
9/13/2020,AS,0,0,1571,0,1571
9/14/2020,AS,0,0,1571,0,1571
9/15/2020,AS,0,0,1571,0,1571
9/16/2020,AS,0,0,1571,0,1571
9/17/2020,AS,0,0,1571,0,1571
9/18/2020,AS,0,0,1571,0,1571
9/19/2020,AS,0,0,1571,0,1571
9/20/2020,AS,0,0,1571,0,1571
9/21/2020,AS,0,0,1571,0,1571
9/22/2020,AS,0,0,1571,0,1571
9/23/2020,AS,0,0,1571,0,1571
9/24/2020,AS,0,0,1571,0,1571
9/25/2020,AS,0,0,1571,0,1571
9/26/2020,AS,0,0,1571,0,1571
9/27/2020,AS,0,0,1571,0,1571
9/28/2020,AS,0,0,1571,0,1571
9/29/2020,AS,0,0,1571,0,1571
9/30/2020,AS,0,0,1571,0,1571
10/1/2020,AS,0,0,1571,0,1571
10/2/2020,AS,0,0,1616,0,1616
10/3/2020,AS,0,0,1616,0,1616
10/4/2020,AS,0,0,1616,0,1616
10/5/2020,AS,0,0,1616,0,1616
10/6/2020,AS,0,0,1616,0,1616
10/7/2020,AS,0,0,1616,0,1616
10/8/2020,AS,0,0,1616,0,1616
10/9/2020,AS,0,0,1616,0,1616
10/10/2020,AS,0,0,1616,0,1616
10/11/2020,AS,0,0,1616,0,1616
10/12/2020,AS,0,0,1616,0,1616
10/13/2020,AS,0,0,1616,0,1616
10/14/2020,AS,0,0,1616,0,1616
10/15/2020,AS,0,0,1616,0,1616
10/16/2020,AS,0,0,1616,0,1616
10/17/2020,AS,0,0,1616,0,1616
10/18/2020,AS,0,0,1616,0,1616
10/19/2020,AS,0,0,1616,0,1616
10/20/2020,AS,0,0,1616,0,1616
10/21/2020,AS,0,0,1616,0,1616
10/22/2020,AS,0,0,1616,0,1616
10/23/2020,AS,0,0,1616,0,1616
10/24/2020,AS,0,0,1616,0,1616
10/25/2020,AS,0,0,1616,0,1616
10/26/2020,AS,0,0,1616,0,1616
10/27/2020,AS,0,0,1616,0,1616
10/28/2020,AS,0,0,1616,0,1616
10/29/2020,AS,0,0,1616,0,1616
10/30/2020,AS,0,0,1616,0,1616
10/31/2020,AS,0,0,1616,0,1616
11/1/2020,AS,0,0,1616,0,1616
11/2/2020,AS,0,0,1768,0,1768
11/3/2020,AS,0,0,1768,0,1768
11/4/2020,AS,0,0,1768,0,1768
11/5/2020,AS,0,0,1768,0,1768
11/6/2020,AS,0,0,1768,0,1768
11/7/2020,AS,0,0,1768,0,1768
11/8/2020,AS,0,0,1768,0,1768
11/9/2020,AS,0,0,1768,0,1768
11/10/2020,AS,0,0,1768,0,1768
11/11/2020,AS,0,0,1768,0,1768
11/12/2020,AS,0,0,1768,0,1768
11/13/2020,AS,0,0,1768,0,1768
11/14/2020,AS,0,0,1768,0,1768
11/15/2020,AS,0,0,1768,0,1768
11/16/2020,AS,0,0,1768,0,1768
11/17/2020,AS,0,0,1988,0,1988
11/18/2020,AS,0,0,1988,0,1988
11/19/2020,AS,0,0,1988,0,1988
11/20/2020,AS,0,0,1988,0,1988
11/21/2020,AS,0,0,1988,0,1988
11/22/2020,AS,0,0,1988,0,1988
11/23/2020,AS,0,0,1988,0,1988
11/24/2020,AS,0,0,1988,0,1988
11/25/2020,AS,0,0,1988,0,1988
11/26/2020,AS,0,0,1988,0,1988
11/27/2020,AS,0,0,1988,0,1988
11/28/2020,AS,0,0,1988,0,1988
11/29/2020,AS,0,0,1988,0,1988
11/30/2020,AS,0,0,1988,0,1988
12/1/2020,AS,0,0,1988,0,1988
12/2/2020,AS,0,0,1988,0,1988
12/3/2020,AS,0,0,1988,0,1988
12/4/2020,AS,0,0,2140,0,2140
12/5/2020,AS,0,0,2140,0,2140
12/6/2020,AS,0,0,2140,0,2140
12/7/2020,AS,0,0,2140,0,2140
12/8/2020,AS,0,0,2140,0,2140
12/9/2020,AS,0,0,2140,0,2140
12/10/2020,AS,0,0,2140,0,2140
12/11/2020,AS,0,0,2140,0,2140
12/12/2020,AS,0,0,2140,0,2140
12/13/2020,AS,0,0,2140,0,2140
12/14/2020,AS,0,0,2140,0,2140
12/15/2020,AS,0,0,2140,0,2140
12/16/2020,AS,0,0,2140,0,2140
12/17/2020,AS,0,0,2140,0,2140
12/18/2020,AS,0,0,2140,0,2140
12/19/2020,AS,0,0,2140,0,2140
12/20/2020,AS,0,0,2140,0,2140
12/21/2020,AS,0,0,2140,0,2140
12/22/2020,AS,0,0,2140,0,2140
12/23/2020,AS,0,0,2140,0,2140
12/24/2020,AS,0,0,2140,0,2140
12/25/2020,AS,0,0,2140,0,2140
12/26/2020,AS,0,0,2140,0,2140
12/27/2020,AS,0,0,2140,0,2140
12/28/2020,AS,0,0,2140,0,2140
12/29/2020,AS,0,0,2140,0,2140
12/30/2020,AS,0,0,2140,0,2140
12/31/2020,AS,0,0,2140,0,2140
3/4/2020,AZ,0,4,27,2,33
3/5/2020,AZ,0,5,28,2,63
3/6/2020,AZ,0,6,33,3,80
3/7/2020,AZ,0,6,44,5,117
3/8/2020,AZ,0,6,44,5,130
3/9/2020,AZ,0,8,44,5,147
3/10/2020,AZ,0,8,51,6,222
3/11/2020,AZ,0,11,59,9,285
3/12/2020,AZ,0,16,82,9,422
3/13/2020,AZ,0,22,94,9,813
3/14/2020,AZ,0,26,121,12,1291
3/15/2020,AZ,0,36,121,12,1552
3/16/2020,AZ,0,42,125,18,1855
3/17/2020,AZ,0,55,142,20,2898
3/18/2020,AZ,0,67,148,28,4294
3/19/2020,AZ,0,85,175,44,5743
3/20/2020,AZ,0,108,211,65,7395
3/21/2020,AZ,1,128,240,104,9314
3/22/2020,AZ,2,145,282,152,10120
3/23/2020,AZ,2,189,309,265,10844
